room_id,dq_missing_customer_id,dq_amount_negative,source,checkout_date,booking_id,dq_date_inverted,total_amount,checkin_date,nights,dq_currency_invalid,customer_id,status
H003-R018,false,false,web,2025-05-01,B002808,false,688.89,2025-04-27,4,false,C00176,confirmed
H001-R015,false,false,mobile,2025-03-29,B000710,false,393.72,2025-03-27,2,false,C00720,confirmed
H002-R007,false,false,mobile,2025-01-31,B004448,false,554.32,2025-01-28,3,false,C00037,confirmed
H006-R016,false,false,web,2025-03-22,B002324,false,546.02,2025-03-19,3,false,C02815,confirmed
H001-R005,false,false,walk_in,2025-02-07,B004801,false,564.08,2025-02-04,3,false,C02192,confirmed
H003-R008,false,false,booking.com,2025-05-06,B002673,false,416.35,2025-05-04,2,false,C01611,confirmed
H008-R025,false,false,expedia,2025-03-06,B000563,false,886.89,2025-03-02,4,false,C01984,confirmed
H003-R003,false,false,expedia,2025-07-21,B004640,false,753.83,2025-07-15,6,false,C00833,confirmed
H002-R003,false,false,walk_in,2025-06-03,B003032,false,784.25,2025-05-29,5,false,C02680,confirmed
H008-R006,false,false,web,2025-06-06,B000933,false,1047.97,2025-06-01,5,false,C01278,confirmed
H003-R010,false,false,web,2025-07-14,B001277,false,406.57,2025-07-11,3,false,C00183,confirmed
H002-R007,false,false,expedia,2025-06-06,B005041,false,192.56,2025-06-05,1,false,C02201,confirmed
H002-R013,false,false,mobile,2025-04-07,B002898,false,920.66,2025-03-31,7,false,C01753,confirmed
H005-R007,false,false,mobile,2025-08-03,B000808,false,295.95,2025-08-01,2,false,C00566,confirmed
H001-R009,false,false,expedia,2025-06-16,B005408,false,429.44,2025-06-13,3,false,C01898,confirmed
H007-R009,false,false,booking.com,2025-07-24,B003256,false,444.59,2025-07-22,2,false,C00560,confirmed
H005-R016,false,false,mobile,2025-02-04,B001135,false,745.86,2025-01-31,4,false,C01225,confirmed
H006-R010,false,false,mobile,2025-03-09,B004901,false,326.91,2025-03-07,2,false,C01647,confirmed
H004-R021,false,false,web,2025-04-20,B005247,false,657.39,2025-04-17,3,false,C00007,confirmed
H006-R020,false,false,web,2025-02-24,B003107,false,382.32,2025-02-22,2,false,C00078,confirmed
H005-R001,false,false,expedia,2025-05-09,B001508,false,628.75,2025-05-06,3,false,C01572,confirmed
H005-R009,false,false,expedia,2025-01-31,B005631,false,819.29,2025-01-25,6,false,C00600,confirmed
H005-R006,false,false,booking.com,2025-04-05,B003470,false,781.71,2025-03-31,5,false,C02277,confirmed
H003-R014,false,false,mobile,2025-07-24,B001379,false,634.23,2025-07-21,3,false,C01793,confirmed
H004-R014,false,false,mobile,2025-01-09,B003815,false,378.81,2025-01-06,3,false,C01892,confirmed
H002-R006,false,false,mobile,2025-01-29,B001697,false,676.7,2025-01-25,4,false,C02544,confirmed
H004-R017,false,false,walk_in,2025-05-09,B005485,false,542.57,2025-05-06,3,false,C02456,confirmed
H005-R023,false,false,web,2025-06-08,B003350,false,1086.79,2025-06-02,6,false,C02528,confirmed
H004-R015,false,false,walk_in,2025-07-22,B005852,false,187.51,2025-07-21,1,false,C00170,confirmed
H007-R020,false,false,booking.com,2025-07-23,B003682,false,174.24,2025-07-22,1,false,C01808,confirmed
H002-R023,false,false,booking.com,2025-05-27,B001566,false,819.93,2025-05-21,6,false,C00578,confirmed
H002-R019,false,false,web,2025-05-23,B005708,false,758.62,2025-05-19,4,false,C01117,confirmed
H007-R018,false,false,mobile,2025-04-13,B004067,false,187.98,2025-04-12,1,false,C01779,confirmed
H005-R010,false,false,web,2025-06-09,B001918,false,158.45,2025-06-08,1,false,C02340,confirmed
H008-R016,false,false,expedia,2025-07-31,B002300,false,765.43,2025-07-27,4,false,C01706,confirmed
H001-R002,false,false,web,2025-02-02,B000180,false,532.03,2025-01-30,3,false,C02941,confirmed
H004-R007,false,false,walk_in,2025-07-15,B003923,false,162.23,2025-07-14,1,false,C01259,confirmed
H003-R006,false,false,mobile,2025-04-23,B001796,false,669.78,2025-04-20,3,false,C01027,confirmed
H008-R008,false,false,walk_in,2025-07-09,B004289,false,519.28,2025-07-05,4,false,C01582,confirmed
H004-R002,false,false,expedia,2025-04-21,B002144,false,239.67,2025-04-19,2,false,C02517,confirmed
H005-R005,false,false,web,2025-02-23,B000044,false,483.59,2025-02-19,4,false,C00540,confirmed
H007-R018,false,false,mobile,2025-03-08,B005980,false,734.28,2025-03-02,6,false,C01356,confirmed
H008-R009,false,false,expedia,2025-03-23,B004125,false,334.28,2025-03-21,2,false,C00012,confirmed
H004-R022,false,false,booking.com,2025-03-30,B002534,false,135.31,2025-03-29,1,false,C01883,confirmed
H008-R018,false,false,web,2025-07-12,B000423,false,149.62,2025-07-11,1,false,C02336,confirmed
H003-R009,false,false,expedia,2025-06-28,B004516,false,162.15,2025-06-27,1,false,C02434,confirmed
H002-R022,false,false,expedia,2025-06-24,B002394,false,204.38,2025-06-23,1,false,C00853,confirmed
H006-R020,false,false,web,2025-04-21,B000275,false,292.78,2025-04-19,2,false,C02742,confirmed
H001-R011,false,false,booking.com,2025-08-02,B004882,false,444.37,2025-07-31,2,false,C02143,confirmed
H003-R006,false,false,walk_in,2025-07-05,B002742,false,208.37,2025-07-04,1,false,C02118,confirmed
H006-R014,false,false,web,2025-08-10,B000655,false,133.18,2025-08-09,1,false,C01910,confirmed
H004-R013,false,false,web,2025-06-17,B004388,false,952.24,2025-06-12,5,false,C01380,confirmed
H001-R009,false,false,walk_in,2025-07-06,B004743,false,122.85,2025-07-05,1,false,C01730,confirmed
H007-R017,false,false,web,2025-04-17,B002619,false,1544.29,2025-04-10,7,false,C02227,confirmed
H006-R020,false,false,expedia,2025-06-21,B001007,false,255.79,2025-06-19,2,false,C02144,confirmed
H005-R020,false,false,walk_in,2025-07-05,B005123,false,313.22,2025-07-03,2,false,C00908,confirmed
H006-R010,false,false,walk_in,2025-05-07,B002974,false,512.43,2025-05-04,3,false,C02413,confirmed
H002-R025,false,false,booking.com,2025-03-10,B000883,false,388.66,2025-03-07,3,false,C02342,confirmed
H001-R008,false,false,expedia,2025-04-30,B003327,false,218.12,2025-04-29,1,false,C01636,confirmed
H004-R012,false,false,web,2025-03-16,B001217,false,609.92,2025-03-13,3,false,C00304,confirmed
H008-R006,false,false,walk_in,2025-01-20,B004974,false,475.71,2025-01-17,3,false,C01122,confirmed
H005-R015,false,false,expedia,2025-02-08,B002843,false,307.96,2025-02-06,2,false,C01194,confirmed
H002-R022,false,false,mobile,2025-06-04,B005329,false,384.74,2025-06-01,3,false,C01085,confirmed
H001-R024,false,false,expedia,2025-05-28,B003191,false,617.41,2025-05-25,3,false,C01783,confirmed
H003-R024,false,false,web,2025-07-12,B001076,false,414.37,2025-07-09,3,false,C02723,confirmed
H007-R012,false,false,expedia,2025-01-31,B005187,false,247.11,2025-01-29,2,false,C01626,confirmed
H001-R014,false,false,mobile,2025-03-06,B003563,false,124.05,2025-03-05,1,false,C00681,confirmed
H008-R025,false,false,walk_in,2025-06-13,B001445,false,360.43,2025-06-10,3,false,C00980,confirmed
H001-R011,false,false,walk_in,2025-03-15,B001773,false,332.9,2025-03-13,2,false,C00646,confirmed
H003-R008,false,false,booking.com,2025-07-05,B005567,false,185.99,2025-07-04,1,false,C01999,confirmed
H005-R006,false,false,expedia,2025-01-11,B003406,false,629.43,2025-01-08,3,false,C00940,confirmed
H003-R011,false,false,booking.com,2025-01-23,B001310,false,201.47,2025-01-22,1,false,C00373,confirmed
H001-R015,false,false,web,2025-06-04,B005953,false,368.38,2025-06-02,2,false,C02884,confirmed
H001-R003,false,false,web,2025-04-27,B003749,false,502.54,2025-04-24,3,false,C00294,confirmed
H002-R006,false,false,booking.com,2025-07-23,B001640,false,502.37,2025-07-19,4,false,C02571,confirmed
H002-R024,false,false,mobile,2025-05-04,B005434,false,173.82,2025-05-03,1,false,C02521,confirmed
H008-R001,false,false,expedia,2025-01-09,B005796,false,718.66,2025-01-04,5,false,C00396,confirmed
H008-R008,false,false,booking.com,2025-03-15,B003617,false,384.3,2025-03-13,2,false,C02128,confirmed
H008-R005,false,false,booking.com,2025-03-02,B002006,false,578.15,2025-02-27,3,false,C01997,confirmed
H006-R001,false,false,booking.com,2025-06-03,B004001,false,553.19,2025-05-30,4,false,C02870,confirmed
H007-R011,false,false,web,2025-01-13,B001862,false,766.67,2025-01-07,6,false,C00343,confirmed
H003-R022,false,false,web,2025-02-10,B004357,false,123.45,2025-02-09,1,false,C02891,confirmed
H008-R017,false,false,web,2025-05-17,B002229,false,247.59,2025-05-15,2,false,C02200,confirmed
H006-R010,false,false,mobile,2025-05-08,B000109,false,860.81,2025-05-04,4,false,C02391,confirmed
H008-R014,false,false,web,2025-02-09,B003852,false,791.31,2025-02-05,4,false,C02771,confirmed
H003-R017,false,false,mobile,2025-04-06,B004217,false,403.9,2025-04-04,2,false,C01920,confirmed
H005-R016,false,false,walk_in,2025-07-27,B002082,false,847.25,2025-07-23,4,false,C02252,confirmed
H001-R006,false,false,expedia,2025-04-14,B000499,false,1149.64,2025-04-08,6,false,C01968,confirmed
H001-R020,false,false,expedia,2025-07-06,B004589,false,647.55,2025-07-03,3,false,C01942,confirmed
H003-R013,false,false,booking.com,2025-05-03,B002465,false,211.35,2025-05-02,1,false,C02937,confirmed
H007-R010,false,false,walk_in,2025-01-29,B000353,false,1158.9,2025-01-23,6,false,C00197,confirmed
H002-R005,false,false,expedia,2025-04-09,B002817,false,797.64,2025-04-04,5,false,C02580,confirmed
H006-R003,false,false,expedia,2025-03-22,B000723,false,737.76,2025-03-18,4,false,C00945,confirmed
H006-R008,false,false,expedia,2025-04-08,B004458,false,377.42,2025-04-05,3,false,C02353,confirmed
H002-R001,false,false,web,2025-05-14,B002329,false,603.15,2025-05-11,3,false,C02020,confirmed
H003-R014,false,false,expedia,2025-02-28,B004813,false,767.88,2025-02-23,5,false,C02792,confirmed
H005-R010,false,false,booking.com,2025-03-06,B002684,false,141.61,2025-03-05,1,false,C00201,confirmed
H003-R017,false,false,walk_in,2025-06-13,B000572,false,641.46,2025-06-10,3,false,C01645,confirmed
H008-R024,false,false,booking.com,2025-04-14,B004650,false,134.38,2025-04-13,1,false,C01068,confirmed
H006-R017,false,false,mobile,2025-03-05,B003042,false,559.56,2025-03-01,4,false,C02159,confirmed
H004-R001,false,false,web,2025-08-05,B000940,false,180.59,2025-08-04,1,false,C00994,confirmed
H003-R022,false,false,mobile,2025-04-10,B005056,false,444.2,2025-04-08,2,false,C02008,confirmed
H002-R020,false,false,mobile,2025-02-25,B002906,false,143.62,2025-02-24,1,false,C02154,confirmed
H008-R001,false,false,walk_in,2025-06-20,B000813,false,554.54,2025-06-17,3,false,C01727,confirmed
H005-R023,false,false,walk_in,2025-04-04,B005417,false,1104.7,2025-03-30,5,false,C00624,confirmed
H006-R015,false,false,booking.com,2025-05-07,B003265,false,162.92,2025-05-06,1,false,C01276,confirmed
H003-R025,false,false,mobile,2025-05-28,B001150,false,462.58,2025-05-25,3,false,C00023,confirmed
H002-R001,false,false,web,2025-03-19,B004909,false,132.82,2025-03-18,1,false,C02522,confirmed
H007-R002,false,false,mobile,2025-08-09,B005256,false,1087.6,2025-08-03,6,false,C02290,confirmed
H001-R016,false,false,booking.com,2025-07-19,B003119,false,365.17,2025-07-17,2,false,C00493,confirmed
H008-R009,false,false,walk_in,2025-05-13,B001515,false,265.17,2025-05-11,2,false,C02894,confirmed
H007-R006,false,false,walk_in,2025-08-10,B005643,false,692.6,2025-08-06,4,false,C01252,confirmed
H006-R019,false,false,booking.com,2025-02-26,B003485,false,480.72,2025-02-23,3,false,C01117,confirmed
H008-R020,false,false,web,2025-01-19,B001389,false,855.91,2025-01-14,5,false,C01154,confirmed
H003-R021,false,false,web,2025-04-11,B003825,false,214.01,2025-04-10,1,false,C01319,confirmed
H006-R024,false,false,web,2025-03-19,B001705,false,820.16,2025-03-13,6,false,C01488,confirmed
H005-R012,false,false,booking.com,2025-06-28,B005496,false,636.77,2025-06-23,5,false,C00107,confirmed
H008-R016,false,false,booking.com,2025-01-21,B003360,false,862.02,2025-01-16,5,false,C01573,confirmed
H006-R012,false,false,booking.com,2025-07-21,B005869,false,373.55,2025-07-18,3,false,C00400,confirmed
H006-R011,false,false,walk_in,2025-03-25,B003688,false,768.81,2025-03-19,6,false,C02731,confirmed
H004-R008,false,false,walk_in,2025-03-06,B001580,false,331.74,2025-03-04,2,false,C00157,confirmed
H001-R013,false,false,mobile,2025-06-16,B005724,false,601.79,2025-06-13,3,false,C01750,confirmed
H001-R025,false,false,expedia,2025-03-08,B004073,false,636.67,2025-03-04,4,false,C02924,confirmed
H006-R010,false,false,mobile,2025-04-25,B001929,false,591.71,2025-04-22,3,false,C01469,confirmed
H008-R017,false,false,mobile,2025-05-14,B000185,false,483.82,2025-05-11,3,false,C02985,confirmed
H002-R004,false,false,web,2025-03-16,B003935,false,211.35,2025-03-15,1,false,C02671,confirmed
H002-R008,false,false,expedia,2025-07-22,B001804,false,170.14,2025-07-21,1,false,C02742,confirmed
H002-R002,false,false,web,2025-06-02,B004297,false,346.58,2025-05-31,2,false,C01080,confirmed
H002-R005,false,false,mobile,2025-05-19,B002155,false,850.81,2025-05-15,4,false,C02293,confirmed
H003-R017,false,false,mobile,2025-05-13,B000051,false,698.76,2025-05-09,4,false,C00942,confirmed
H003-R009,false,false,mobile,2025-03-09,B005992,false,586.82,2025-03-06,3,false,C01368,confirmed
H008-R004,false,false,walk_in,2025-06-10,B004134,false,1001.42,2025-06-05,5,false,C00164,confirmed
H004-R005,false,false,web,2025-05-21,B002545,false,769.24,2025-05-16,5,false,C02536,confirmed
H008-R019,false,false,walk_in,2025-06-02,B000433,false,588.33,2025-05-30,3,false,C01876,confirmed
H008-R021,false,false,web,2025-05-24,B004528,false,768.74,2025-05-19,5,false,C00483,confirmed
H005-R012,false,false,web,2025-01-15,B002404,false,141.13,2025-01-14,1,false,C01377,confirmed
H007-R017,false,false,walk_in,2025-05-24,B000287,false,211.44,2025-05-23,1,false,C01418,confirmed
H006-R019,false,false,booking.com,2025-07-18,B004888,false,790.27,2025-07-14,4,false,C02941,confirmed
H006-R025,false,false,expedia,2025-06-13,B002751,false,220.81,2025-06-12,1,false,C00610,confirmed
H003-R013,false,false,expedia,2025-02-20,B000661,false,193.77,2025-02-19,1,false,C00240,confirmed
H006-R009,false,false,booking.com,2025-03-08,B004396,false,566.48,2025-03-04,4,false,C01041,confirmed
H004-R003,false,false,walk_in,2025-04-24,B004761,false,194.3,2025-04-23,1,false,C01166,confirmed
H006-R022,false,false,mobile,2025-02-21,B002625,false,665.04,2025-02-16,5,false,C02374,confirmed
H004-R013,false,false,expedia,2025-03-27,B001019,false,406.25,2025-03-25,2,false,C02094,confirmed
H007-R018,false,false,expedia,2025-06-22,B005131,false,424.71,2025-06-19,3,false,C02338,confirmed
H005-R002,false,false,web,2025-06-28,B002983,false,376.31,2025-06-26,2,false,C01805,confirmed
H005-R003,false,false,booking.com,2025-04-29,B000890,false,917.97,2025-04-23,6,false,C00542,confirmed
H003-R014,false,false,mobile,2025-07-16,B001225,false,423.92,2025-07-13,3,false,C02843,confirmed
H004-R005,false,false,walk_in,2025-04-16,B004986,false,598.24,2025-04-13,3,false,C01060,confirmed
H003-R012,false,false,expedia,2025-05-12,B002852,false,980.96,2025-05-06,6,false,C01902,confirmed
H003-R019,false,false,mobile,2025-02-05,B005348,false,359.71,2025-02-03,2,false,C01128,confirmed
H001-R012,false,false,booking.com,2025-01-25,B003202,false,1027.58,2025-01-20,5,false,C02907,confirmed
H008-R006,false,false,web,2025-03-06,B001087,false,764.56,2025-03-02,4,false,C01441,confirmed
H007-R024,false,false,expedia,2025-03-01,B005194,false,1523.86,2025-02-22,7,false,C01652,confirmed
H004-R018,false,false,booking.com,2025-04-28,B003570,false,307.07,2025-04-26,2,false,C01905,confirmed
H001-R001,false,false,expedia,2025-07-20,B001452,false,189.2,2025-07-19,1,false,C00373,confirmed
H005-R024,false,false,booking.com,2025-07-14,B005574,false,186.99,2025-07-13,1,false,C00935,confirmed
H004-R006,false,false,booking.com,2025-01-16,B003418,false,360.64,2025-01-13,3,false,C00939,confirmed
H001-R006,false,false,expedia,2025-06-09,B001320,false,187.22,2025-06-08,1,false,C02755,confirmed
H004-R019,false,false,mobile,2025-03-12,B005966,false,156.18,2025-03-11,1,false,C01540,confirmed
H008-R002,false,false,expedia,2025-05-11,B003757,false,789.55,2025-05-06,5,false,C02204,confirmed
H005-R006,false,false,booking.com,2025-02-21,B001648,false,423.2,2025-02-18,3,false,C00147,confirmed
H003-R023,false,false,expedia,2025-04-14,B005441,false,398.64,2025-04-11,3,false,C02182,confirmed
H005-R011,false,false,mobile,2025-07-05,B005803,false,351.32,2025-07-03,2,false,C00917,confirmed
H001-R009,false,false,mobile,2025-05-05,B003624,false,276.76,2025-05-03,2,false,C02708,confirmed
H006-R011,false,false,expedia,2025-05-04,B002013,false,884.69,2025-04-30,4,false,C01948,confirmed
H003-R009,false,false,booking.com,2025-06-28,B004008,false,506.8,2025-06-25,3,false,C00602,confirmed
H001-R004,false,false,booking.com,2025-06-14,B001868,false,404.51,2025-06-12,2,false,C01811,confirmed
H005-R003,false,false,walk_in,2025-02-11,B004371,false,262.14,2025-02-09,2,false,C02512,confirmed
H004-R005,false,false,mobile,2025-02-02,B002241,false,557.91,2025-01-29,4,false,C01037,confirmed
H008-R008,false,false,walk_in,2025-08-01,B000122,false,862.06,2025-07-28,4,false,C02978,confirmed
H008-R012,false,false,booking.com,2025-05-14,B003859,false,156.46,2025-05-13,1,false,C02442,confirmed
H002-R019,false,false,booking.com,2025-03-26,B004225,false,706.49,2025-03-22,4,false,C00083,confirmed
H001-R011,false,false,expedia,2025-03-29,B002091,false,644.55,2025-03-26,3,false,C01280,confirmed
H008-R015,false,false,expedia,2025-04-13,B000511,false,278.23,2025-04-11,2,false,C02199,confirmed
H002-R024,false,false,mobile,2025-05-08,B004601,false,785.88,2025-05-04,4,false,C02782,confirmed
H004-R019,false,false,web,2025-04-15,B002479,false,599.27,2025-04-10,5,false,C00404,confirmed
H007-R010,false,false,mobile,2025-06-18,B000361,false,415.97,2025-06-15,3,false,C00209,confirmed
H008-R004,false,false,expedia,2025-06-27,B000734,false,1389.3,2025-06-20,7,false,C00488,confirmed
H001-R020,false,false,walk_in,2025-06-08,B004464,false,677.56,2025-06-03,5,false,C01707,confirmed
H003-R021,false,false,expedia,2025-02-19,B002338,false,518.27,2025-02-15,4,false,C02518,confirmed
H006-R010,false,false,booking.com,2025-06-07,B004822,false,416.43,2025-06-05,2,false,C02655,confirmed
H005-R024,false,false,walk_in,2025-01-03,B002694,false,197.49,2025-01-02,1,false,C01545,confirmed
H008-R007,false,false,booking.com,2025-02-04,B000583,false,843.29,2025-01-31,4,false,C01142,confirmed
H001-R012,false,false,expedia,2025-08-04,B004668,false,188.54,2025-08-03,1,false,C02806,confirmed
H007-R020,false,false,walk_in,2025-05-28,B003060,false,996.73,2025-05-21,7,false,C00500,confirmed
H006-R018,false,false,walk_in,2025-08-03,B000948,false,396.34,2025-08-01,2,false,C00704,confirmed
H003-R007,false,false,mobile,2025-02-22,B005065,false,132.74,2025-02-21,1,false,C01254,confirmed
H004-R008,false,false,mobile,2025-03-26,B002914,false,473.97,2025-03-23,3,false,C02627,confirmed
H002-R013,false,false,walk_in,2025-03-01,B000820,false,202.59,2025-02-28,1,false,C02448,confirmed
H001-R005,false,false,web,2025-07-04,B005424,false,671.78,2025-07-01,3,false,C02743,confirmed
H002-R008,false,false,walk_in,2025-02-09,B003274,false,1216.56,2025-02-03,6,false,C01375,confirmed
H004-R018,false,false,web,2025-01-10,B001165,false,423.6,2025-01-08,2,false,C02711,confirmed
H006-R024,false,false,booking.com,2025-03-26,B004920,false,943.78,2025-03-21,5,false,C00213,confirmed
H004-R021,false,false,booking.com,2025-05-18,B005263,false,195.16,2025-05-17,1,false,C01903,confirmed
H008-R011,false,false,web,2025-02-23,B003128,false,375.26,2025-02-21,2,false,C02031,confirmed
H003-R005,false,false,walk_in,2025-04-16,B001524,false,387.34,2025-04-14,2,false,C01655,confirmed
H008-R006,false,false,expedia,2025-06-24,B005659,false,995.35,2025-06-19,5,false,C00787,confirmed
H004-R005,false,false,booking.com,2025-02-17,B003499,false,217.3,2025-02-16,1,false,C02518,confirmed
H007-R012,false,false,web,2025-03-07,B001395,false,576.85,2025-03-04,3,false,C01568,confirmed
H007-R024,false,false,web,2025-05-23,B001714,false,601.49,2025-05-19,4,false,C01785,confirmed
H002-R003,false,false,booking.com,2025-07-11,B005508,false,305.06,2025-07-09,2,false,C01796,confirmed
H006-R014,false,false,web,2025-04-12,B003369,false,985.98,2025-04-07,5,false,C02366,confirmed
H002-R016,false,false,walk_in,2025-03-18,B005881,false,494.1,2025-03-15,3,false,C01236,confirmed
H003-R025,false,false,expedia,2025-04-03,B003704,false,754.82,2025-03-28,6,false,C00062,confirmed
H002-R005,false,false,booking.com,2025-06-18,B001591,false,247.9,2025-06-16,2,false,C02369,confirmed
H001-R018,false,false,mobile,2025-01-28,B005734,false,191.56,2025-01-27,1,false,C00138,confirmed
H005-R002,false,false,booking.com,2025-07-25,B004085,false,582.14,2025-07-21,4,false,C02559,confirmed
H004-R009,false,false,expedia,2025-06-09,B001938,false,141,2025-06-08,1,false,C00755,confirmed
H002-R019,false,false,booking.com,2025-05-10,B000199,false,976.8,2025-05-04,6,false,C00703,confirmed
H008-R016,false,false,mobile,2025-05-03,B003946,false,745.98,2025-04-29,4,false,C01751,confirmed
H002-R008,false,false,mobile,2025-04-21,B001812,false,446.89,2025-04-19,2,false,C02586,confirmed
H007-R017,false,false,walk_in,2025-06-23,B004305,false,852.71,2025-06-16,7,false,C01234,confirmed
H002-R003,false,false,walk_in,2025-05-30,B002165,false,175.41,2025-05-29,1,false,C00320,confirmed
H007-R017,false,false,web,2025-07-21,B000063,false,754.11,2025-07-17,4,false,C01812,confirmed
H007-R017,false,false,walk_in,2025-04-25,B004148,false,201.74,2025-04-24,1,false,C02271,confirmed
H004-R004,false,false,web,2025-07-03,B002560,false,132.81,2025-07-02,1,false,C01559,confirmed
H006-R009,false,false,walk_in,2025-02-10,B000442,false,525.64,2025-02-06,4,false,C02787,confirmed
H005-R018,false,false,expedia,2025-06-11,B004542,false,391.47,2025-06-08,3,false,C01858,confirmed
H008-R001,false,false,mobile,2025-07-01,B002411,false,638.06,2025-06-27,4,false,C02154,confirmed
H008-R020,false,false,web,2025-05-24,B000296,false,149.62,2025-05-23,1,false,C01836,confirmed
H008-R011,false,false,booking.com,2025-02-11,B002767,false,423.91,2025-02-09,2,false,C02855,confirmed
H008-R013,false,false,expedia,2025-07-13,B000672,false,591.64,2025-07-10,3,false,C01059,confirmed
H007-R014,false,false,mobile,2025-01-27,B004412,false,477.91,2025-01-24,3,false,C01779,confirmed
H001-R022,false,false,mobile,2025-02-24,B004766,false,399.43,2025-02-22,2,false,C01306,confirmed
H004-R004,false,false,booking.com,2025-02-21,B002632,false,579.78,2025-02-18,3,false,C02587,confirmed
H001-R002,false,false,booking.com,2025-06-07,B000516,false,853.43,2025-06-03,4,false,C01402,confirmed
H004-R007,false,false,booking.com,2025-07-22,B005141,false,1417.87,2025-07-15,7,false,C02905,confirmed
H004-R007,false,false,mobile,2025-05-21,B002989,false,829.27,2025-05-17,4,false,C01603,confirmed
H006-R012,false,false,booking.com,2025-02-12,B000896,false,189.93,2025-02-11,1,false,C02440,confirmed
H007-R013,false,false,mobile,2025-04-27,B001234,false,166.94,2025-04-26,1,false,C02117,confirmed
H007-R025,false,false,booking.com,2025-08-08,B004999,false,428.15,2025-08-06,2,false,C00585,confirmed
H006-R001,false,false,booking.com,2025-03-24,B002858,false,545.28,2025-03-21,3,false,C00845,confirmed
H004-R022,false,false,mobile,2025-03-09,B005355,false,978.06,2025-03-03,6,false,C01210,confirmed
H001-R024,false,false,mobile,2025-02-07,B003213,false,736.04,2025-02-02,5,false,C02017,confirmed
H008-R006,false,false,walk_in,2025-04-28,B001095,false,888.97,2025-04-24,4,false,C02270,confirmed
H002-R007,false,false,booking.com,2025-07-12,B005199,false,1074.15,2025-07-06,6,false,C02151,confirmed
H003-R015,false,false,walk_in,2025-06-11,B003582,false,637.67,2025-06-08,3,false,C00207,confirmed
H001-R008,false,false,expedia,2025-05-27,B001466,false,723.46,2025-05-23,4,false,C02587,confirmed
H002-R019,false,false,web,2025-02-21,B005582,false,424.36,2025-02-19,2,false,C00221,confirmed
H004-R016,false,false,walk_in,2025-03-07,B003428,false,608.03,2025-03-03,4,false,C01131,confirmed
H002-R018,false,false,mobile,2025-06-20,B001329,false,246.16,2025-06-18,2,false,C01752,confirmed
H004-R017,false,false,walk_in,2025-04-14,B003766,false,131.1,2025-04-13,1,false,C00719,confirmed
H002-R020,false,false,walk_in,2025-06-09,B001655,false,422.49,2025-06-07,2,false,C02155,confirmed
H007-R002,false,false,walk_in,2025-07-20,B005448,false,430.71,2025-07-18,2,false,C02286,confirmed
H004-R019,false,false,mobile,2025-08-10,B005812,false,945.47,2025-08-05,5,false,C00478,confirmed
H008-R016,false,false,booking.com,2025-01-23,B003633,false,445.55,2025-01-20,3,false,C00491,confirmed
H006-R004,false,false,web,2025-05-19,B002021,false,216.29,2025-05-18,1,false,C02407,confirmed
H008-R024,false,false,booking.com,2025-03-24,B004020,false,469.89,2025-03-21,3,false,C00365,confirmed
H007-R019,false,false,mobile,2025-04-10,B001883,false,588.02,2025-04-07,3,false,C01481,confirmed
H008-R024,false,false,web,2025-03-19,B002253,false,790.29,2025-03-13,6,false,C00628,confirmed
H001-R022,false,false,web,2025-03-11,B000131,false,362.29,2025-03-09,2,false,C00351,confirmed
H002-R009,false,false,walk_in,2025-01-30,B003870,false,541.53,2025-01-27,3,false,C01786,confirmed
H006-R015,false,false,walk_in,2025-06-25,B004241,false,158.21,2025-06-24,1,false,C00017,confirmed
H006-R009,false,false,web,2025-02-02,B002099,false,1184.09,2025-01-27,6,false,C02891,confirmed
H004-R009,false,false,booking.com,2025-04-09,B000005,false,186.65,2025-04-08,1,false,C02188,confirmed
H002-R014,false,false,booking.com,2025-05-28,B004609,false,475.18,2025-05-25,3,false,C00828,confirmed
H003-R022,false,false,booking.com,2025-03-29,B002485,false,1165.22,2025-03-22,7,false,C02667,confirmed
H007-R020,false,false,mobile,2025-05-08,B000370,false,216.01,2025-05-07,1,false,C00923,confirmed
H008-R009,false,false,mobile,2025-06-02,B000742,false,201.06,2025-06-01,1,false,C01953,confirmed
H003-R002,false,false,web,2025-02-05,B004474,false,1011.92,2025-01-29,7,false,C00545,confirmed
H007-R006,false,false,web,2025-06-23,B002351,false,272.98,2025-06-21,2,false,C00195,confirmed
H001-R008,false,false,web,2025-04-24,B004835,false,785.41,2025-04-20,4,false,C02065,confirmed
H001-R003,false,false,booking.com,2025-06-02,B002702,false,620.18,2025-05-29,4,false,C00001,confirmed
H002-R004,false,false,expedia,2025-02-12,B000592,false,1256.29,2025-02-05,7,false,C00774,confirmed
H007-R012,false,false,walk_in,2025-06-29,B004683,false,1178.51,2025-06-22,7,false,C00730,confirmed
H002-R014,false,false,web,2025-02-25,B003068,false,909.14,2025-02-19,6,false,C01530,confirmed
H004-R007,false,false,mobile,2025-02-24,B000959,false,596.94,2025-02-20,4,false,C00672,confirmed
H003-R018,false,false,walk_in,2025-02-08,B005082,false,1144.78,2025-02-02,6,false,C01691,confirmed
H002-R022,false,false,booking.com,2025-05-06,B002925,false,623.46,2025-05-03,3,false,C02521,confirmed
H005-R005,false,false,walk_in,2025-06-11,B000828,false,370.15,2025-06-08,3,false,C00960,confirmed
H004-R006,false,false,expedia,2025-06-20,B003282,false,126.28,2025-06-19,1,false,C00564,confirmed
